author,bucket_kind,bucket,kind,item,per_1000
ahad_haam,לפי תקופה,early (1889-1895),func,אל,3.83
ahad_haam,לפי תקופה,early (1889-1895),func,לו,3.79
ahad_haam,לפי תקופה,early (1889-1895),func,אבל,3.72
ahad_haam,לפי תקופה,early (1889-1895),func,לי,3.61
ahad_haam,לפי תקופה,early (1889-1895),func,עצם,3.44
ahad_haam,לפי תקופה,early (1889-1895),func,עד,3.26
ahad_haam,לפי תקופה,early (1889-1895),func,או,2.85
ahad_haam,לפי תקופה,early (1889-1895),func,כן,2.67
ahad_haam,לפי תקופה,early (1889-1895),func,עם,2.61
ahad_haam,לפי תקופה,early (1889-1895),func,בין,2.52
ahad_haam,לפי תקופה,early (1889-1895),func,אינו,2.5
ahad_haam,לפי תקופה,early (1889-1895),func,מן,2.49
ahad_haam,לפי תקופה,early (1889-1895),func,אלא,2.45
ahad_haam,לפי תקופה,early (1889-1895),func,איזה,2.35
ahad_haam,לפי תקופה,early (1889-1895),func,לפי,1.9
ahad_haam,לפי תקופה,early (1889-1895),func,להם,1.86
ahad_haam,לפי תקופה,early (1889-1895),func,אך,1.68
ahad_haam,לפי תקופה,early (1889-1895),feats,Number=Sing,355.9
ahad_haam,לפי תקופה,early (1889-1895),feats,Gender=Masc,317.75
ahad_haam,לפי תקופה,early (1889-1895),feats,Gender=Fem,167.21
ahad_haam,לפי תקופה,early (1889-1895),feats,Number=Plur,161.62
ahad_haam,לפי תקופה,early (1889-1895),feats,Person=3,104.78
ahad_haam,לפי תקופה,early (1889-1895),feats,Tense=Past,48.4
ahad_haam,לפי תקופה,early (1889-1895),feats,"Person=1,2,3",36.3
ahad_haam,לפי תקופה,early (1889-1895),feats,"Gender=Fem,Masc",30.1
ahad_haam,לפי תקופה,early (1889-1895),feats,Person=1,21.87
ahad_haam,לפי תקופה,early (1889-1895),feats,Tense=Fut,20.98
ahad_haam,לפי תקופה,early (1889-1895),feats,Person=2,2.33
ahad_haam,לפי תקופה,early (1889-1895),feats,Tense=Pres,2.26
ahad_haam,לפי תקופה,early (1889-1895),feats,Tense=Imp,0.42
ahad_haam,לפי תקופה,early (1889-1895),feats,Number=Dual,0.07
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,NOUN NOUN,78.35
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADP NOUN,51.01
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,NOUN ADJ,43.86
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,VERB NOUN,42.47
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,VERB ADP,32.12
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,NOUN VERB,26.22
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADV VERB,22.05
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,NOUN ADP,18.65
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADV NOUN,18.25
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,VERB ADV,17.18
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,DET NOUN,14.6
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,NOUN PRON,14.58
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,PRON VERB,13.06
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,NOUN ADV,12.48
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,VERB VERB,11.7
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADV ADV,10.36
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADJ NOUN,9.47
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,AUX VERB,9.23
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,PRON NOUN,8.22
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADP VERB,7.7
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,NOUN PROPN,7.63
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADV ADP,7.35
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADJ VERB,6.96
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,SCONJ VERB,6.71
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADP PRON,6.58
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADJ ADP,6.27
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,VERB PRON,6.11
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,AUX NOUN,5.91
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,NOUN AUX,5.51
ahad_haam,לפי תקופה,early (1889-1895),pos_bi,ADV AUX,5.04
ahad_haam,לפי תקופה,early (1889-1895),deps,punct,172.74
ahad_haam,לפי תקופה,early (1889-1895),deps,obl,120.44
ahad_haam,לפי תקופה,early (1889-1895),deps,advmod,78.51
ahad_haam,לפי תקופה,early (1889-1895),deps,conj,65.9
ahad_haam,לפי תקופה,early (1889-1895),deps,nsubj,59.6
ahad_haam,לפי תקופה,early (1889-1895),deps,compound:smixut,55.46
ahad_haam,לפי תקופה,early (1889-1895),deps,amod,49.55
ahad_haam,לפי תקופה,early (1889-1895),deps,case,48.45
ahad_haam,לפי תקופה,early (1889-1895),deps,det,41.59
ahad_haam,לפי תקופה,early (1889-1895),deps,obj,41.54
ahad_haam,לפי תקופה,early (1889-1895),deps,nmod,31.55
ahad_haam,לפי תקופה,early (1889-1895),deps,root,30.34
ahad_haam,לפי תקופה,early (1889-1895),deps,acl:relcl,26.55
ahad_haam,לפי תקופה,early (1889-1895),deps,mark,24.99
ahad_haam,לפי תקופה,early (1889-1895),deps,advcl,20.76
ahad_haam,לפי תקופה,early (1889-1895),deps,dep,17.79
ahad_haam,לפי תקופה,early (1889-1895),deps,xcomp,14.65
ahad_haam,לפי תקופה,early (1889-1895),deps,cop,14.41
ahad_haam,לפי תקופה,early (1889-1895),deps,case:acc,12.84
ahad_haam,לפי תקופה,early (1889-1895),deps,cc,10.7
ahad_haam,לפי תקופה,early (1889-1895),deps,fixed,8.28
ahad_haam,לפי תקופה,early (1889-1895),deps,ccomp,7.15
ahad_haam,לפי תקופה,early (1889-1895),deps,nummod,6.65
ahad_haam,לפי תקופה,early (1889-1895),deps,aux,6.29
ahad_haam,לפי תקופה,early (1889-1895),deps,parataxis,5.93
ahad_haam,לפי תקופה,early (1889-1895),deps,case:gen,5.29
ahad_haam,לפי תקופה,early (1889-1895),deps,appos,4.71
ahad_haam,לפי תקופה,early (1889-1895),deps,nmod:poss,4.36
ahad_haam,לפי תקופה,early (1889-1895),deps,acl,4.03
ahad_haam,לפי תקופה,early (1889-1895),deps,nsubj:cop,2.14
ahad_haam,לפי תקופה,middle (1897-1902),content,לא,14.18
ahad_haam,לפי תקופה,middle (1897-1902),content,גם,8.58
ahad_haam,לפי תקופה,middle (1897-1902),content,דבר,7.2
ahad_haam,לפי תקופה,middle (1897-1902),content,אין,5.85
ahad_haam,לפי תקופה,middle (1897-1902),content,עם,4.16
ahad_haam,לפי תקופה,middle (1897-1902),content,חי,3.86
ahad_haam,לפי תקופה,middle (1897-1902),content,יותר,3.74
ahad_haam,לפי תקופה,middle (1897-1902),content,בית,3.72
ahad_haam,לפי תקופה,middle (1897-1902),content,לב,3.67
ahad_haam,לפי תקופה,middle (1897-1902),content,עוד,3.56
ahad_haam,לפי תקופה,middle (1897-1902),content,רק,3.48
ahad_haam,לפי תקופה,middle (1897-1902),content,לאומי,3.26
ahad_haam,לפי תקופה,middle (1897-1902),content,מה,3.25
ahad_haam,לפי תקופה,middle (1897-1902),content,גדול,3.21
ahad_haam,לפי תקופה,middle (1897-1902),content,בא,3.15
ahad_haam,לפי תקופה,middle (1897-1902),content,יד,3.02
ahad_haam,לפי תקופה,middle (1897-1902),content,לשון,2.94
ahad_haam,לפי תקופה,middle (1897-1902),content,רוח,2.88
ahad_haam,לפי תקופה,middle (1897-1902),content,ספר,2.79
ahad_haam,לפי תקופה,middle (1897-1902),content,פה,2.78
ahad_haam,לפי תקופה,middle (1897-1902),content,כוח,2.73
ahad_haam,לפי תקופה,middle (1897-1902),content,ישראל,2.72
ahad_haam,לפי תקופה,middle (1897-1902),content,עתה,2.48
ahad_haam,לפי תקופה,middle (1897-1902),content,דרך,2.48
ahad_haam,לפי תקופה,middle (1897-1902),content,אחר,2.45
ahad_haam,לפי תקופה,middle (1897-1902),content,שנה,2.37
ahad_haam,לפי תקופה,middle (1897-1902),content,עברי,2.37
ahad_haam,לפי תקופה,middle (1897-1902),content,עבודה,2.33
ahad_haam,לפי תקופה,middle (1897-1902),content,יש,2.31
ahad_haam,לפי תקופה,middle (1897-1902),content,איש,2.3
ahad_haam,לפי תקופה,middle (1897-1902),func,זה,17.18
ahad_haam,לפי תקופה,middle (1897-1902),func,על,16.09
ahad_haam,לפי תקופה,middle (1897-1902),func,הוא,16.0
ahad_haam,לפי תקופה,middle (1897-1902),func,את,14.34
ahad_haam,לפי תקופה,middle (1897-1902),func,כל,10.23
ahad_haam,לפי תקופה,middle (1897-1902),func,של,9.67
ahad_haam,לפי תקופה,middle (1897-1902),func,כי,9.51
ahad_haam,לפי תקופה,middle (1897-1902),func,היי,9.49
ahad_haam,לפי תקופה,middle (1897-1902),func,אם,5.77
ahad_haam,לפי תקופה,middle (1897-1902),func,אלה,5.17
ahad_haam,לפי תקופה,middle (1897-1902),func,אני,3.93
ahad_haam,לפי תקופה,middle (1897-1902),func,אבל,3.93
ahad_haam,לפי תקופה,middle (1897-1902),func,עצם,3.76
ahad_haam,לפי תקופה,middle (1897-1902),func,אינו,3.7
ahad_haam,לפי תקופה,middle (1897-1902),func,מן,3.62
ahad_haam,לפי תקופה,middle (1897-1902),func,אשר,3.57
ahad_haam,לפי תקופה,middle (1897-1902),func,כול,3.52
ahad_haam,לפי תקופה,middle (1897-1902),func,עד,3.43
ahad_haam,לפי תקופה,middle (1897-1902),func,לו,3.41
ahad_haam,לפי תקופה,middle (1897-1902),func,או,3.34
ahad_haam,לפי תקופה,middle (1897-1902),func,אלא,2.9
ahad_haam,לפי תקופה,middle (1897-1902),func,לי,2.88
ahad_haam,לפי תקופה,middle (1897-1902),func,ה,2.45
ahad_haam,לפי תקופה,middle (1897-1902),func,אל,2.37
ahad_haam,לפי תקופה,middle (1897-1902),func,איזה,2.37
ahad_haam,לפי תקופה,middle (1897-1902),func,להם,2.35
ahad_haam,לפי תקופה,middle (1897-1902),func,עם,2.35
ahad_haam,לפי תקופה,middle (1897-1902),func,בין,2.14
ahad_haam,לפי תקופה,middle (1897-1902),func,כן,2.11
ahad_haam,לפי תקופה,middle (1897-1902),func,בשביל,1.96
ahad_haam,לפי תקופה,middle (1897-1902),feats,Number=Sing,358.12
ahad_haam,לפי תקופה,middle (1897-1902),feats,Gender=Masc,310.28
ahad_haam,לפי תקופה,middle (1897-1902),feats,Gender=Fem,177.68
ahad_haam,לפי תקופה,middle (1897-1902),feats,Number=Plur,156.92
ahad_haam,לפי תקופה,middle (1897-1902),feats,Person=3,104.2
ahad_haam,לפי תקופה,middle (1897-1902),feats,"Person=1,2,3",41.29
ahad_haam,לפי תקופה,middle (1897-1902),feats,Tense=Past,36.23
ahad_haam,לפי תקופה,middle (1897-1902),feats,"Gender=Fem,Masc",25.2
ahad_haam,לפי תקופה,middle (1897-1902),feats,Tense=Fut,19.86
ahad_haam,לפי תקופה,middle (1897-1902),feats,Person=1,13.36
ahad_haam,לפי תקופה,middle (1897-1902),feats,Tense=Pres,2.14
ahad_haam,לפי תקופה,middle (1897-1902),feats,Person=2,1.81
ahad_haam,לפי תקופה,middle (1897-1902),feats,Tense=Imp,0.41
ahad_haam,לפי תקופה,middle (1897-1902),feats,Number=Dual,0.03
ahad_haam,לפי תקופה,middle (1897-1902),feats,"Number=Plur,Sing",0.01
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,NOUN NOUN,74.44
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADP NOUN,50.99
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,NOUN ADJ,48.68
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,VERB NOUN,41.41
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,VERB ADP,30.92
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,NOUN VERB,25.79
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,NOUN ADP,19.45
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADV VERB,18.43
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADV NOUN,18.17
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,NOUN PRON,15.83
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,DET NOUN,14.67
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,VERB ADV,14.16
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,PRON VERB,12.67
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,NOUN ADV,11.61
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,AUX VERB,10.78
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,VERB VERB,9.4
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADJ NOUN,9.11
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADV ADV,9.09
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADP VERB,8.07
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,PRON NOUN,8.03
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADJ ADP,7.39
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADV ADP,7.36
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADJ VERB,7.25
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,NOUN PROPN,6.99
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADP PRON,6.36
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,AUX NOUN,6.24
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,VERB PRON,6.06
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,ADV AUX,5.49
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,NOUN AUX,5.39
ahad_haam,לפי תקופה,middle (1897-1902),pos_bi,NUM NOUN,5.33
ahad_haam,לפי תקופה,middle (1897-1902),deps,punct,177.19
ahad_haam,לפי תקופה,middle (1897-1902),deps,obl,118.88
ahad_haam,לפי תקופה,middle (1897-1902),deps,advmod,74.93
ahad_haam,לפי תקופה,middle (1897-1902),deps,nsubj,60.4
ahad_haam,לפי תקופה,middle (1897-1902),deps,conj,59.48
ahad_haam,לפי תקופה,middle (1897-1902),deps,amod,54.6
ahad_haam,לפי תקופה,middle (1897-1902),deps,compound:smixut,53.1
ahad_haam,לפי תקופה,middle (1897-1902),deps,case,47.5
ahad_haam,לפי תקופה,middle (1897-1902),deps,det,41.98
ahad_haam,לפי תקופה,middle (1897-1902),deps,obj,37.69
ahad_haam,לפי תקופה,middle (1897-1902),deps,nmod,36.56
ahad_haam,לפי תקופה,middle (1897-1902),deps,acl:relcl,30.42
ahad_haam,לפי תקופה,middle (1897-1902),deps,root,29.01
ahad_haam,לפי תקופה,middle (1897-1902),deps,mark,22.29
ahad_haam,לפי תקופה,middle (1897-1902),deps,advcl,21.21
ahad_haam,לפי תקופה,middle (1897-1902),deps,dep,18.95
ahad_haam,לפי תקופה,middle (1897-1902),deps,cop,13.84
ahad_haam,לפי תקופה,middle (1897-1902),deps,xcomp,11.38
ahad_haam,לפי תקופה,middle (1897-1902),deps,cc,11.22
ahad_haam,לפי תקופה,middle (1897-1902),deps,case:acc,10.88
ahad_haam,לפי תקופה,middle (1897-1902),deps,case:gen,8.77
ahad_haam,לפי תקופה,middle (1897-1902),deps,nummod,8.12
ahad_haam,לפי תקופה,middle (1897-1902),deps,aux,7.96
ahad_haam,לפי תקופה,middle (1897-1902),deps,fixed,7.03
ahad_haam,לפי תקופה,middle (1897-1902),deps,ccomp,6.96
ahad_haam,לפי תקופה,middle (1897-1902),deps,nmod:poss,6.63
ahad_haam,לפי תקופה,middle (1897-1902),deps,parataxis,5.24
ahad_haam,לפי תקופה,middle (1897-1902),deps,acl,4.48
ahad_haam,לפי תקופה,middle (1897-1902),deps,appos,4.19
ahad_haam,לפי תקופה,middle (1897-1902),deps,nsubj:cop,2.93
ahad_haam,לפי תקופה,late (1903-1928),content,לא,14.3
ahad_haam,לפי תקופה,late (1903-1928),content,גם,7.33
ahad_haam,לפי תקופה,late (1903-1928),content,דבר,6.23
ahad_haam,לפי תקופה,late (1903-1928),content,אין,5.98
ahad_haam,לפי תקופה,late (1903-1928),content,חי,4.88
ahad_haam,לפי תקופה,late (1903-1928),content,לאומי,4.26
ahad_haam,לפי תקופה,late (1903-1928),content,יותר,3.62
ahad_haam,לפי תקופה,late (1903-1928),content,עם,3.46
ahad_haam,לפי תקופה,late (1903-1928),content,בא,3.36
ahad_haam,לפי תקופה,late (1903-1928),content,יהודי,3.33
ahad_haam,לפי תקופה,late (1903-1928),content,עוד,3.28
ahad_haam,לפי תקופה,late (1903-1928),content,מה,2.96
ahad_haam,לפי תקופה,late (1903-1928),content,יד,2.94
ahad_haam,לפי תקופה,late (1903-1928),content,לב,2.9
ahad_haam,לפי תקופה,late (1903-1928),content,שם,2.84
ahad_haam,לפי תקופה,late (1903-1928),content,בית,2.78
ahad_haam,לפי תקופה,late (1903-1928),content,עבודה,2.68
ahad_haam,לפי תקופה,late (1903-1928),content,ארץ,2.65
ahad_haam,לפי תקופה,late (1903-1928),content,שנה,2.63
ahad_haam,לפי תקופה,late (1903-1928),content,רק,2.6
ahad_haam,לפי תקופה,late (1903-1928),content,אחר,2.53
ahad_haam,לפי תקופה,late (1903-1928),content,גדול,2.53
ahad_haam,לפי תקופה,late (1903-1928),content,ספר,2.52
ahad_haam,לפי תקופה,late (1903-1928),content,אדם,2.44
ahad_haam,לפי תקופה,late (1903-1928),content,כלל,2.38
ahad_haam,לפי תקופה,late (1903-1928),content,איש,2.33
ahad_haam,לפי תקופה,late (1903-1928),content,דרך,2.33
ahad_haam,לפי תקופה,late (1903-1928),content,שאלה,2.33
ahad_haam,לפי תקופה,late (1903-1928),content,פה,2.28
ahad_haam,לפי תקופה,late (1903-1928),content,יש,2.28
ahad_haam,לפי תקופה,late (1903-1928),func,הוא,16.55
ahad_haam,לפי תקופה,late (1903-1928),func,זה,16.54
ahad_haam,לפי תקופה,late (1903-1928),func,את,16.21
ahad_haam,לפי תקופה,late (1903-1928),func,על,13.87
ahad_haam,לפי תקופה,late (1903-1928),func,של,11.45
ahad_haam,לפי תקופה,late (1903-1928),func,היי,9.07
ahad_haam,לפי תקופה,late (1903-1928),func,כל,9.01
ahad_haam,לפי תקופה,late (1903-1928),func,כי,6.32
ahad_haam,לפי תקופה,late (1903-1928),func,אם,5.1
ahad_haam,לפי תקופה,late (1903-1928),func,אלה,4.73
ahad_haam,לפי תקופה,late (1903-1928),func,אני,4.59
ahad_haam,לפי תקופה,late (1903-1928),func,אבל,4.58
ahad_haam,לפי תקופה,late (1903-1928),func,אינו,3.8
ahad_haam,לפי תקופה,late (1903-1928),func,אלא,3.76
ahad_haam,לפי תקופה,late (1903-1928),func,עצם,3.71
ahad_haam,לפי תקופה,late (1903-1928),func,מן,3.66
ahad_haam,לפי תקופה,late (1903-1928),func,כול,3.61
ahad_haam,לפי תקופה,late (1903-1928),func,לו,3.58
ahad_haam,לפי תקופה,late (1903-1928),func,עד,3.2
ahad_haam,לפי תקופה,late (1903-1928),func,אשר,3.03
ahad_haam,לפי תקופה,late (1903-1928),func,אל,2.87
ahad_haam,לפי תקופה,late (1903-1928),func,או,2.83
ahad_haam,לפי תקופה,late (1903-1928),func,ה,2.66
ahad_haam,לפי תקופה,late (1903-1928),func,עם,2.42
ahad_haam,לפי תקופה,late (1903-1928),func,לי,2.37
ahad_haam,לפי תקופה,late (1903-1928),func,בין,2.29
ahad_haam,לפי תקופה,late (1903-1928),func,אפשר,2.18
ahad_haam,לפי תקופה,late (1903-1928),func,בשביל,1.84
ahad_haam,לפי תקופה,late (1903-1928),func,כן,1.82
ahad_haam,לפי תקופה,late (1903-1928),func,לפי,1.76
ahad_haam,לפי תקופה,late (1903-1928),feats,Number=Sing,363.96
ahad_haam,לפי תקופה,late (1903-1928),feats,Gender=Masc,310.64
ahad_haam,לפי תקופה,late (1903-1928),feats,Gender=Fem,172.95
ahad_haam,לפי תקופה,late (1903-1928),feats,Number=Plur,144.32
ahad_haam,לפי תקופה,late (1903-1928),feats,Person=3,103.86
ahad_haam,לפי תקופה,late (1903-1928),feats,"Person=1,2,3",40.09
ahad_haam,לפי תקופה,late (1903-1928),feats,Tense=Past,38.14
ahad_haam,לפי תקופה,late (1903-1928),feats,"Gender=Fem,Masc",23.81
ahad_haam,לפי תקופה,late (1903-1928),feats,Tense=Fut,17.01
ahad_haam,לפי תקופה,late (1903-1928),feats,Person=1,13.88
ahad_haam,לפי תקופה,late (1903-1928),feats,Tense=Pres,3.75
ahad_haam,לפי תקופה,late (1903-1928),feats,Person=2,2.85
ahad_haam,לפי תקופה,late (1903-1928),feats,Tense=Imp,0.77
ahad_haam,לפי תקופה,late (1903-1928),feats,Number=Dual,0.07
ahad_haam,לפי תקופה,late (1903-1928),feats,"Number=Plur,Sing",0.01
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,NOUN NOUN,69.69
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADP NOUN,50.23
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,NOUN ADJ,47.9
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,VERB NOUN,40.05
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,VERB ADP,29.57
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,NOUN VERB,23.61
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,NOUN ADP,20.95
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADV VERB,19.98
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADV NOUN,16.64
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,NOUN PRON,14.97
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,VERB ADV,13.69
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,PRON VERB,13.33
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,DET NOUN,12.46
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,NOUN ADV,11.33
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,AUX VERB,10.22
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,VERB VERB,9.46
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADJ NOUN,9.07
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,PRON NOUN,8.65
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADV ADV,8.49
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADJ ADP,7.36
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADP VERB,7.05
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,VERB PRON,6.64
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADV ADP,6.56
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADP PRON,6.01
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,AUX NOUN,6.0
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADJ VERB,5.9
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,NOUN PROPN,5.86
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADV AUX,5.46
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,ADJ ADJ,5.39
ahad_haam,לפי תקופה,late (1903-1928),pos_bi,NOUN AUX,5.28
ahad_haam,לפי תקופה,late (1903-1928),deps,punct,190.63
ahad_haam,לפי תקופה,late (1903-1928),deps,obl,112.41
ahad_haam,לפי תקופה,late (1903-1928),deps,advmod,74.65
ahad_haam,לפי תקופה,late (1903-1928),deps,nsubj,64.31
ahad_haam,לפי תקופה,late (1903-1928),deps,conj,57.25
ahad_haam,לפי תקופה,late (1903-1928),deps,amod,54.77
ahad_haam,לפי תקופה,late (1903-1928),deps,compound:smixut,49.67
ahad_haam,לפי תקופה,late (1903-1928),deps,case,45.97
ahad_haam,לפי תקופה,late (1903-1928),deps,det,38.77
ahad_haam,לפי תקופה,late (1903-1928),deps,obj,36.87
ahad_haam,לפי תקופה,late (1903-1928),deps,root,35.75
ahad_haam,לפי תקופה,late (1903-1928),deps,nmod,34.33
ahad_haam,לפי תקופה,late (1903-1928),deps,acl:relcl,29.42
ahad_haam,לפי תקופה,late (1903-1928),deps,advcl,19.21
ahad_haam,לפי תקופה,late (1903-1928),deps,mark,18.07
ahad_haam,לפי תקופה,late (1903-1928),deps,dep,14.61
ahad_haam,לפי תקופה,late (1903-1928),deps,cop,14.15
ahad_haam,לפי תקופה,late (1903-1928),deps,case:acc,12.31
